country_date_id,majority,population
186389,V,60.46
187245,NV,0.00
137440,V,71.57
17696,V,80.87
188468,NV,32.76
173425,NV,0.00
170468,NV,0.00
118881,NV,0.00
30322,NV,5.77
167275,NV,0.00
162114,NV,0.00
141157,NV,30.24
94632,NV,0.00
116345,V,62.70
145743,NV,33.77
105985,V,67.31
21302,NV,0.00
42342,NV,0.00
19204,NV,0.00
16214,NV,0.00
9236,V,76.31
195267,NV,0.00
172245,NV,0.00
171291,NV,0.00
77331,NV,37.30
41642,NV,42.90
96848,NV,0.00
129036,NV,19.25
84894,V,65.56
158692,NV,0.00
59434,NV,11.13
57271,NV,7.51
145235,NV,0.00
101776,NV,43.83
2280,NV,0.00
88757,V,53.64
85567,NV,0.58
191267,NV,0.00
122913,NV,0.00
104530,V,58.45
137395,V,71.17
53666,NV,0.00
157744,NV,0.00
116656,NV,0.00
55958,NV,0.00
65162,V,74.86
188822,V,50.48
143925,NV,0.00
63998,NV,10.68
57605,V,63.05
182659,NV,0.00
137909,NV,1.40
8234,V,81.40
161018,NV,21.79
18502,NV,0.00
19813,NV,22.29
168470,V,63.99
172797,V,61.33
100467,V,50.94
170589,NV,0.09
109978,V,70.40
11339,V,67.20
127377,NV,0.00
190873,V,84.53
98555,V,86.20
24718,NV,0.00
171727,NV,7.34
81218,NV,0.06
154961,V,83.24
49934,NV,26.41
192766,NV,1.11
183071,NV,0.01
176935,NV,34.79
88574,NV,1.23
16144,NV,0.00
132392,NV,0.00
82344,NV,1.80
119922,NV,0.00
344,NV,0.00
145837,NV,33.80
6539,NV,0.00
5696,NV,2.65
116225,V,62.05
72951,NV,0.85
114735,NV,0.00
60819,V,67.81
160656,NV,0.00
18167,NV,0.00
6187,V,101.93
140318,NV,2.28
1530,NV,0.00
58080,NV,0.00
39011,NV,9.12
32578,V,68.52
85077,NV,0.00
31828,NV,0.00
146844,V,102.09
113669,NV,0.00
85209,NV,0.00
71635,NV,0.00
74912,NV,0.00
99364,V,74.49
59152,NV,0.00
135764,NV,0.00
100607,V,67.43
85986,NV,17.41
17801,V,82.77
152484,NV,0.00
125235,NV,0.00
157147,NV,12.95
46561,NV,0.00
167842,NV,40.83
133038,V,57.44
121588,NV,35.75
26055,NV,38.42
14618,NV,5.48
10039,NV,8.59
107497,NV,6.64
125820,V,80.95
78373,NV,47.05
173257,NV,0.00
41704,NV,49.09
4572,NV,0.00
162574,NV,14.33
159859,NV,0.00
20184,NV,0.00
14522,NV,3.20
123140,NV,0.00
132222,V,74.61
42134,NV,0.00
2435,NV,0.00
144448,NV,36.99
89546,NV,0.00
5335,NV,0.00
78354,NV,44.82
96134,V,51.26
164904,NV,0.00
43850,V,87.98
144797,V,51.89
137030,NV,31.55
76703,NV,0.00
2752,NV,2.59
193826,NV,29.13
11395,NV,0.06
94285,NV,15.13
45038,V,72.00
11929,NV,0.00
1967,NV,11.69
3867,NV,30.90
53188,NV,35.75
155380,NV,0.00
104275,NV,0.00
92272,V,82.72
20722,NV,13.33
106670,NV,14.72
35004,NV,0.00
54313,NV,9.52
9666,NV,0.00
121254,NV,39.01
37489,NV,0.00
111598,NV,0.00
108991,NV,5.85
3057,NV,20.03
136406,V,55.92
121983,NV,0.00
151663,NV,14.51
64643,NV,2.35
107654,V,56.01
80691,V,62.19
91382,NV,0.00
56742,V,85.46
14687,NV,6.86
186551,V,66.60
112998,V,63.87
47056,V,75.67
10215,NV,43.35
37715,NV,0.03
116629,NV,0.00
1939,NV,11.28
59846,V,78.22
98990,NV,0.00
41939,V,52.05
158537,NV,0.00
22409,NV,0.00
160549,NV,0.00
160604,NV,0.00
50308,V,81.04
162885,NV,0.00
143920,NV,0.00
111975,V,61.30
144194,NV,0.00
88741,NV,42.71
10948,NV,0.00
115598,NV,0.00
67989,NV,3.13
34618,V,81.53
181427,V,84.60
123218,NV,0.00
180551,NV,0.00
89798,NV,23.83
89484,NV,0.00
126836,NV,16.62
13401,NV,1.99
158136,V,65.73
154019,NV,6.00
183835,NV,0.00
153669,NV,0.00
18831,NV,37.94
146276,NV,0.00
63389,NV,0.00
105392,NV,0.00
12101,NV,4.12
129719,NV,4.72
109964,V,70.35
146601,V,82.31
96639,NV,0.00
181386,V,83.47
83348,NV,3.46
122248,NV,0.19
171570,NV,0.86
27742,NV,0.00
101723,NV,43.58
47495,NV,0.00
122618,NV,28.18
117981,NV,21.14
25425,NV,0.00
13913,NV,0.00
134865,NV,1.76
78798,NV,0.00
182197,NV,1.65
90322,NV,0.00
82218,NV,0.00
48066,NV,8.73
45427,NV,0.00
94553,NV,0.00
20205,NV,0.00
10656,NV,0.00
4332,NV,0.00
70431,V,73.45
21144,V,67.11
20727,NV,13.33
178971,NV,24.24
88680,NV,14.87
103494,NV,4.87
131286,NV,0.00
130000,V,80.31
57010,NV,0.00
188815,V,50.48
178076,NV,45.39
46457,NV,0.00
151848,V,64.55
112058,V,62.29
146777,V,97.68
102317,NV,0.01
195673,NV,3.71
103582,NV,13.60
60481,NV,0.00
37522,NV,0.00
14844,NV,0.00
123283,NV,15.97
14413,NV,0.74
278,NV,0.00
186509,V,65.99
6193,V,102.56
35273,NV,0.00
188819,V,50.48
108430,NV,0.00
146858,V,102.38
33051,NV,0.00
84633,NV,40.72
126455,NV,0.82
21868,NV,48.90
176301,NV,0.00
104766,V,67.11
10492,NV,46.92
69189,NV,11.26
5784,NV,23.17
112993,V,63.87
16201,NV,0.00
142876,NV,0.00
86757,V,75.10
17172,NV,0.00
72895,NV,0.01
144449,NV,36.99
49063,NV,37.96
54151,NV,0.28
191038,NV,0.00
64225,NV,0.00
4772,NV,5.89
103542,NV,10.28
42056,NV,0.00
193336,NV,0.00
158810,NV,0.00
195771,NV,15.27
165385,V,51.85
127940,NV,11.37
162033,NV,0.00
158667,NV,0.00
143986,NV,0.00
120238,V,62.41
75338,NV,44.59
26629,NV,0.00
67486,NV,0.00
19860,NV,26.17
7514,NV,0.00
40391,NV,4.93
117716,NV,0.00
72334,V,68.15
18408,NV,0.00
36329,NV,0.00
21039,V,66.34
98897,NV,0.00
1578,NV,0.14
122700,NV,30.08
167074,NV,0.00
27859,NV,0.00
130747,V,61.93
9669,NV,0.00
27364,V,95.05
161520,NV,47.71
160978,NV,12.59
16395,NV,8.43
102636,NV,19.15
68672,NV,0.00
15518,NV,21.59
20704,NV,10.29
141431,V,56.01
139744,NV,0.00
1990,NV,12.11
140179,NV,0.40
90678,NV,0.27
38570,NV,0.00
153499,NV,0.00
103076,NV,0.00
32266,NV,15.04
173841,NV,25.67
68732,NV,0.00
163142,NV,3.50
180798,NV,0.00
29496,V,51.27
53382,V,75.00
11987,NV,0.00
104153,NV,0.00
65717,NV,0.00
188605,V,50.48
6856,NV,1.86
194701,NV,1.82
87801,V,60.98
22582,NV,0.00
118445,V,88.19
22522,NV,0.00
22757,V,55.54
15426,NV,4.61
177427,NV,0.00
154006,NV,6.00
83164,NV,0.00
58175,NV,0.00
102077,NV,0.00
95020,NV,0.09
47557,NV,0.00
6098,V,99.63
90964,NV,33.20
19612,NV,4.81
71651,NV,0.00
175472,NV,0.00
101593,NV,40.32
153537,NV,0.00
76230,V,57.21
23,NV,0.00
167115,NV,0.00
4050,NV,43.14
177188,V,67.84
143447,V,83.09
25075,V,66.40
167298,NV,0.00
84450,NV,0.26
178855,NV,1.76
184766,NV,0.00
61970,V,78.19
8443,V,83.22
138864,NV,0.00
188823,V,50.48
8327,V,82.80
128221,NV,0.00
36242,NV,0.00
140543,NV,2.84
69006,NV,0.45
88759,V,54.50
178390,NV,0.00
173087,V,74.58
69055,NV,6.13
156139,NV,19.40
20892,NV,44.40
137436,V,71.48
176948,NV,41.23
190054,NV,0.00
26496,NV,0.00
187737,NV,47.37
188180,NV,0.00
83360,NV,4.28
19511,NV,0.00
166653,V,71.95
53055,NV,0.71
114576,NV,0.00
44799,V,65.30
101032,NV,0.00
154714,NV,15.93
92555,NV,0.00
89906,NV,11.93
11761,NV,0.00
57155,NV,0.00
20300,NV,0.00
170624,NV,0.21
151241,NV,0.00
7225,V,81.82
17437,NV,40.92
43480,NV,0.00
166585,V,71.57
128990,NV,13.26
8232,V,81.29
130007,V,80.57
116546,NV,0.00
98953,NV,0.00
59642,V,73.73
131096,V,68.07
48087,NV,9.25
161610,NV,0.00
71783,NV,2.13
129668,NV,2.89
114935,NV,0.00
58625,NV,0.00
156509,NV,0.00
12490,V,78.44
33816,V,90.13
162028,NV,0.00
92757,NV,0.00
113671,NV,0.00
86685,V,71.35
70450,V,73.47
17922,V,83.22
762,V,74.36
103441,NV,0.76
9392,V,76.31
193230,NV,0.00
5776,NV,23.17
181620,NV,0.00
126347,NV,0.00
37181,NV,0.00
151466,NV,0.00
175902,NV,34.70
140020,NV,0.00
88675,NV,13.30
107991,V,68.26
6281,V,103.72
19509,NV,0.00
5792,NV,40.64
184627,NV,38.17
148916,NV,41.28
137002,NV,17.41
71661,NV,0.00
135484,NV,0.00
33520,V,81.01
19177,NV,0.00
11469,NV,0.10
160534,NV,33.74
155215,V,90.71
75905,NV,0.00
6502,NV,0.00
18056,NV,0.00
70232,V,63.82
168458,V,63.99
179954,NV,20.87
41677,NV,45.19
101608,NV,42.83
22850,V,66.42
143419,V,82.50
14026,NV,0.00
111195,V,86.22
148371,NV,3.53
9382,V,76.31
48123,NV,10.18
16556,NV,23.04
172408,NV,0.00
111491,NV,0.00
7127,V,74.60
6541,NV,0.00
20966,V,57.70
130327,NV,0.00
183605,NV,0.00
116702,NV,0.00
20036,NV,26.17
98166,NV,13.45
228,NV,0.00
187676,NV,44.97
76595,V,89.70
173011,V,73.95
53691,NV,0.00
2114,NV,25.25
187582,NV,40.54
30292,NV,5.12
29426,NV,49.14
17187,NV,0.00
178540,NV,0.00
133333,NV,0.00
30749,NV,0.00
175354,NV,0.00
14854,NV,0.00
184115,NV,0.46
97433,NV,46.23
59017,NV,0.00
114089,NV,29.68
23192,V,74.22
187632,NV,42.85
42216,NV,0.00
4894,V,53.87
72361,V,68.15
5279,V,66.98
168252,NV,0.00
54014,NV,0.00
119551,V,50.84
44279,NV,0.00
185835,NV,0.00
130269,NV,0.00
14214,NV,0.00
158126,V,65.60
176815,NV,6.46
64911,V,68.64
155612,NV,0.00
73,NV,0.00
54319,NV,10.64
24960,NV,32.79
130459,NV,0.00
111522,NV,0.00
64788,V,57.34
155944,NV,3.93
20605,NV,0.89
8962,NV,12.84
41405,NV,0.00
138879,NV,0.00
108594,NV,5.85
80171,NV,0.69
86295,NV,0.00
26677,NV,0.00
178640,NV,0.00
154832,V,69.14
37113,NV,0.00
181806,NV,0.00
101471,NV,32.49
192387,NV,0.00
112975,V,63.87
101052,NV,0.00
16493,NV,17.83
64038,NV,0.00
20481,NV,0.00
735,V,73.71
128569,NV,0.53
173077,V,74.53
154611,NV,0.00
123606,V,70.02
172963,V,73.00
117711,NV,0.00
98541,V,86.18
90195,NV,25.39
162354,NV,1.90
104689,V,66.97
150948,V,62.12
84257,NV,0.00
129100,NV,0.00
131118,V,68.08
117651,NV,0.00
127627,NV,1.23
38323,NV,0.00
10207,NV,42.82
37343,NV,0.00
127054,NV,0.00
89133,V,81.22
136853,NV,0.13
41929,V,52.02
19845,NV,26.17
182230,NV,2.51
131777,NV,47.68
12339,V,74.24
182284,NV,3.81
29942,NV,0.00
98486,V,86.08
120309,V,63.25
13398,NV,1.99
13668,NV,19.68
107699,V,61.83
9409,V,76.31
180297,V,62.19
102582,NV,18.61
80087,NV,0.00
76650,NV,0.00
125561,V,75.07
88125,V,65.13
5165,V,66.94
163146,NV,4.09
31381,V,74.10
9231,V,76.31
169007,NV,0.00
108840,NV,5.85
22678,NV,23.94
181273,V,77.10
108312,NV,0.00
94799,NV,0.00
39268,NV,0.00
148413,NV,8.87
99824,NV,0.00
1889,NV,10.41
180959,NV,0.00
167455,NV,16.09
134568,NV,0.00
149268,NV,0.00
71260,NV,30.92
21688,NV,6.42
177067,V,65.77
65617,NV,0.00
148749,NV,41.10
49993,V,64.62
138052,NV,23.15
66581,NV,0.00
170444,NV,0.00
24158,NV,48.82
6773,NV,0.20
2005,NV,12.41
56913,NV,0.00
71831,NV,9.34
119556,V,50.84
28862,NV,0.00
150010,V,53.42
90850,NV,20.03
36164,NV,0.00
177164,V,67.84
153982,NV,6.00
40202,V,70.69
69627,NV,0.00
164761,NV,0.00
4027,NV,42.84
141224,NV,46.97
178623,NV,0.00
124956,NV,0.00
165046,NV,0.00
176680,NV,0.00
126654,NV,13.40
35176,NV,0.00
83297,NV,0.04
84506,NV,1.08
6942,NV,11.63
166105,NV,0.00
179788,NV,0.00
186676,V,67.76
47738,NV,0.00
23315,NV,0.00
15712,V,68.93
16451,NV,14.41
78061,NV,0.00
150048,NV,0.00
123829,NV,0.00
30653,NV,28.28
167619,NV,26.28
13452,NV,10.65
1208,NV,0.00
186192,NV,39.88
192722,NV,0.64
150782,NV,39.45
77152,NV,0.55
7987,NV,17.77
123668,V,72.77
3312,NV,0.00
169466,NV,0.00
54025,NV,0.00
18704,NV,31.28
16059,NV,0.00
6156,V,101.93
126861,NV,18.04
9645,NV,0.00
82366,NV,2.91
141021,NV,1.62
85271,NV,0.00
142936,NV,0.00
192325,NV,0.00
110452,NV,0.00
41373,NV,0.00
7014,NV,45.51
184189,NV,7.87
2247,NV,0.00
128992,NV,13.26
85539,NV,0.00
132309,NV,0.00
50356,V,81.07
47667,NV,0.00
1020,V,78.49
114363,NV,32.73
132769,NV,2.26
58872,NV,29.75
105,NV,0.00
186923,NV,0.00
34164,NV,0.00
140906,NV,0.00
121603,NV,35.75
180865,NV,0.00
145187,NV,0.00
143542,V,85.68
192868,NV,1.28
36162,NV,0.00
4998,V,64.37
81635,V,57.19
9439,V,76.31
107451,NV,2.50
6152,V,101.93
71646,NV,0.00
150554,NV,0.36
165517,V,57.43
125607,V,75.70
143020,NV,0.00
58049,NV,0.00
36560,NV,0.08
135496,NV,0.00
4359,NV,0.00
123297,NV,17.00
52032,NV,0.00
912,V,77.45
101258,NV,3.97
14241,NV,0.00
15046,NV,0.00
171476,NV,0.00
108846,NV,5.85
99444,V,76.64
14363,NV,0.00
15484,NV,12.03
134808,NV,0.42
183419,NV,22.57
57690,V,63.89
148105,NV,0.00
143850,NV,0.00
160550,NV,0.00
3455,NV,0.00
160547,NV,0.00
47711,NV,0.00
186657,V,67.63
185036,NV,0.00
19288,NV,0.00
136115,NV,29.93
81149,NV,0.00
32562,V,68.43
109225,NV,0.00
93393,V,54.60
91442,NV,0.00
165062,NV,0.00
47601,NV,0.00
3879,NV,31.84
134331,V,79.73
51758,NV,0.00
125687,V,76.11
167702,NV,27.97
124774,NV,9.47
59708,V,76.20
175948,NV,41.09
121346,NV,7.89
9146,V,64.95
181222,V,74.95
135842,NV,0.00
128338,NV,0.00
79879,NV,0.00
32333,NV,47.21
185455,V,83.11
177243,V,71.68
155253,V,90.83
138214,V,68.98
25087,V,67.06
149346,NV,0.00
81661,V,59.23
21471,NV,0.00
3088,NV,21.01
155864,NV,1.52
98526,V,86.17
62768,V,71.81
37964,NV,1.20
151843,V,64.35
134599,NV,0.00
176823,NV,10.07
21813,NV,35.66
108834,NV,5.85
49551,NV,0.00
158051,V,59.01
85559,NV,0.58
53408,V,76.01
104010,NV,0.00
190911,V,85.93
110075,V,70.57
18959,NV,38.92
154285,NV,0.00
61338,NV,0.00
15002,NV,0.00
139002,NV,0.39
58007,NV,0.00
171724,NV,6.42
5800,NV,40.64
47225,V,76.11
45287,NV,0.00
144062,NV,0.00
133050,V,60.41
91659,NV,0.00
11742,NV,0.00
91804,NV,0.84
170852,NV,11.79
154364,NV,0.00
169492,NV,0.03
44273,NV,0.00
82762,V,63.79
173305,NV,0.00
109236,NV,0.00
31144,NV,0.00
58282,NV,0.00
182492,NV,30.45
145601,NV,29.15
159280,V,70.12
29919,NV,0.00
42013,NV,0.00
106746,NV,31.55
70781,NV,4.60
71826,NV,9.33
193773,NV,26.84
109723,NV,36.23
68909,NV,0.00
85863,NV,16.45
94914,NV,0.00
75548,V,57.08
14436,NV,0.92
4218,NV,44.47
127590,NV,0.33
194125,NV,0.00
131781,V,52.04
93510,NV,0.00
130595,NV,4.97
65335,NV,0.00
136218,V,50.99
88594,NV,2.32
650,V,69.95
98156,NV,11.81
11549,NV,0.13
135844,NV,0.00
20868,NV,39.00
181267,V,76.86
121227,NV,39.01
108021,V,68.29
38838,NV,2.28
158436,V,68.56
26712,NV,0.00
122036,NV,0.00
44708,V,58.82
40621,NV,30.70
60358,NV,0.00
46807,V,51.92
103443,NV,0.76
99666,V,78.18
17134,NV,0.00
7346,V,82.90
132614,NV,0.00
77644,V,53.82
80903,NV,0.00
160409,NV,9.33
52833,NV,0.00
7804,NV,0.00
169022,NV,0.00
53502,V,77.80
46716,NV,8.06
130095,V,83.14
102007,NV,0.00
26967,NV,0.91
187079,NV,0.00
74775,NV,0.00
1924,NV,11.17
58227,NV,0.00
5566,NV,0.00
17336,NV,0.00
104440,NV,39.11
1358,NV,0.00
187703,NV,45.61
99914,NV,0.00
172011,NV,16.23
18833,NV,38.07
98036,NV,0.04
146250,NV,0.00
85415,NV,0.00
65873,NV,20.07
43050,V,81.45
193577,NV,0.80
97799,NV,0.00
155071,V,89.03
79727,NV,1.92
7611,NV,0.00
191729,NV,26.07
61975,V,78.20
16543,NV,21.36
138325,V,80.35
52439,NV,14.43
45705,NV,29.01
101074,NV,0.00
20504,NV,0.00
92210,V,82.36
117058,NV,0.38
114386,NV,32.73
98862,NV,0.00
15434,NV,7.37
126859,NV,18.04
28380,V,84.69
164710,NV,45.68
124243,NV,0.00
187901,NV,0.00
179198,V,51.53
40191,V,70.32
195065,NV,29.24
184969,NV,0.00
166412,V,60.35
84938,V,65.85
59107,NV,0.00
8293,V,82.57
162411,NV,3.96
21196,NV,0.00
144856,NV,0.00
15166,NV,0.00
102232,NV,0.00
97288,NV,17.28
106227,NV,0.00
28283,V,72.72
109355,NV,0.00
19276,NV,0.00
122644,NV,29.78
155765,NV,0.48
174162,V,51.45
50966,NV,7.39
8419,V,83.22
192872,NV,1.31
32914,NV,0.00
514,NV,29.23
72447,NV,0.00
85777,NV,13.97
146165,NV,0.00
20655,NV,3.90
56772,V,85.49
97832,NV,0.00
74755,NV,0.00
127755,NV,4.01
52084,NV,0.00
38418,NV,0.00
93503,NV,0.00
102600,NV,43.90
7206,V,81.44
794,V,75.14
2078,NV,24.77
141502,V,56.45
146440,V,57.66
129880,V,59.20
122478,NV,21.32
168310,NV,22.62
183013,NV,0.00
47414,NV,0.00
112073,V,62.33
1584,NV,0.24
193546,NV,0.80
114414,NV,32.73
71898,NV,29.17
42935,V,80.60
123448,V,67.61
45493,NV,0.00
23994,NV,36.65
118419,V,88.12
11847,NV,0.00
61049,NV,0.00
30395,NV,9.85
100582,V,66.97
138046,NV,21.96
53041,NV,0.35
38845,NV,2.28
18994,NV,39.81
129175,NV,0.00
94325,NV,15.90
68720,NV,0.00
281,NV,0.00
97343,NV,35.06
126973,NV,0.00
111128,V,84.62
39581,NV,0.00
1030,V,78.52
116736,NV,0.00
84429,NV,0.00
22843,V,66.25
16299,NV,0.51
13894,NV,0.00
102083,NV,0.00
26595,NV,0.00
92177,V,81.97
16230,NV,0.00
3246,NV,0.00
153601,NV,0.00
6319,V,103.72
196005,NV,27.85
134595,NV,0.00
21429,NV,0.00
47113,V,76.11
39165,NV,10.96
82863,V,66.86
16319,NV,0.94
35242,NV,0.00
172614,NV,2.63
134820,NV,1.01
92971,NV,19.59
19239,NV,0.00
94425,NV,17.31
193917,NV,31.44
112950,V,63.87
70690,NV,0.00
14306,NV,0.00
16084,NV,0.00
119652,NV,0.00
20551,NV,0.00
111326,NV,0.00
11248,NV,0.00
61071,NV,0.00
47147,V,76.00
146414,V,105.66
2625,NV,0.00
116812,NV,0.00
44533,NV,3.21
187498,NV,32.06
115159,NV,2.59
78253,NV,34.82
29267,NV,13.58
7900,NV,1.57
184336,NV,35.81
1771,NV,7.75
16630,NV,28.97
2040,NV,20.11
126137,NV,0.00
3800,NV,20.67
18089,NV,0.00
3086,NV,21.01
14261,NV,0.00
123647,V,72.70
89474,NV,0.00
151304,NV,0.00
42144,NV,0.00
21214,NV,0.00
85234,NV,0.00
78861,NV,0.00
188310,NV,0.00
176351,NV,0.00
82642,V,54.02
24701,NV,0.00
24543,NV,0.00
84023,NV,0.00
92631,NV,0.00
183538,NV,26.89
31177,NV,2.53
92043,V,80.31
28808,NV,0.00
98709,NV,0.00
60532,NV,5.89
133631,NV,0.00
13118,NV,0.00
96367,V,84.15
76416,V,80.02
14749,NV,7.45
153104,NV,9.68
67064,NV,9.37
177474,NV,0.00
83184,NV,0.00
42739,V,68.45
60018,NV,0.00
186872,NV,0.00
117575,NV,0.00
43584,NV,1.37
107353,NV,0.00
89192,V,81.25
6907,NV,7.24
107751,V,65.52
13263,NV,0.07
15772,V,70.47
63294,NV,0.00
49427,NV,0.00
187608,NV,41.70
57815,V,63.82
7617,NV,0.00
99970,NV,0.00
4135,NV,44.03
140178,NV,0.40
149545,NV,12.94
73383,NV,37.36
35008,NV,0.00
7252,V,82.23
186161,NV,26.32
169633,NV,3.31
7983,NV,16.39
162883,NV,0.00
87216,NV,0.00
8058,V,55.62
30261,NV,0.18
163021,NV,0.00
158941,NV,37.47
5846,NV,40.64
159234,V,64.83
31856,NV,0.00
178468,NV,0.00
7440,NV,0.00
112349,NV,0.00
186195,NV,40.76
52167,NV,8.98
5812,NV,40.64
173551,NV,0.00
166747,V,72.21
8205,V,78.41
53599,V,78.26
104070,NV,0.00
164505,NV,45.65
144810,V,51.89
56659,V,85.26
97174,NV,5.26
26513,NV,0.00
5110,V,66.89
131868,V,70.03
117962,NV,15.47
145947,NV,0.00
5712,NV,2.65
167514,NV,20.77
13169,NV,0.00
184124,NV,0.90
177142,V,67.84
91894,NV,30.91
166073,NV,0.00
90660,NV,0.00
102487,NV,8.61
130262,NV,0.00
74910,NV,0.00
10620,NV,0.00
117579,NV,0.00
59564,V,63.64
111360,NV,0.00
14351,NV,0.00
107190,NV,0.00
109527,NV,0.00
82594,NV,42.57
8309,V,82.68
51469,V,53.80
16168,NV,0.00
187403,NV,13.32
132737,V,56.42
137479,NV,0.00
194544,NV,0.00
70806,NV,7.18
3276,NV,0.00
5904,V,75.53
20932,V,53.56
141010,NV,0.86
122273,NV,0.31
186995,NV,0.00
137300,V,70.35
5749,NV,23.17
93362,V,54.47
97377,NV,42.16
75906,NV,0.00
1657,NV,0.53
150882,V,59.13
21062,V,66.42
25164,V,74.24
63738,NV,2.04
57863,NV,0.00
193676,NV,16.17
71435,NV,0.00
59686,V,74.66
24537,NV,0.00
87730,V,58.05
18456,NV,0.00
169602,NV,1.84
169379,NV,0.00
3916,NV,34.57
162479,NV,5.84
173661,NV,0.14
3375,NV,0.00
162981,NV,0.00
12601,V,78.57
140864,NV,0.00
102620,NV,19.15
25755,NV,0.00
122460,NV,20.60
183411,NV,22.57
10418,NV,46.82
134611,NV,0.00
80654,V,62.16
90990,NV,34.62
183260,NV,2.98
97850,NV,0.00
25392,V,80.04
109430,NV,0.00
158934,NV,37.47
92532,NV,0.00
4984,V,63.31
102235,NV,0.00
18483,NV,0.00
168349,NV,36.83
87875,V,63.46
63480,NV,0.00
6298,V,103.72
152336,NV,0.00
65062,V,73.62
53339,V,71.95
1240,NV,0.00
83221,NV,0.00
8136,V,75.38
11387,NV,0.06
145468,NV,22.40
19363,NV,0.00
41883,V,51.93
120617,V,64.02
14575,NV,5.05
75930,NV,0.00
57003,NV,0.00
1539,NV,0.00
109627,NV,2.02
43713,NV,50.00
137260,V,69.17
188103,NV,0.00
191969,NV,40.18
1387,NV,0.00
98412,V,85.86
179041,NV,40.45
154508,NV,0.00
49223,NV,41.67
156468,NV,0.00
112880,V,51.61
14222,NV,0.00
76240,V,58.19
181752,NV,0.00
78414,NV,48.47
138306,V,79.73
84187,NV,0.00
162713,NV,0.00
121287,NV,5.28
85376,NV,0.00
190900,V,85.79
76264,V,59.73
5799,NV,40.64
185099,NV,5.86
90435,NV,0.00
122612,NV,28.17
172530,NV,0.01
56175,NV,3.33
143276,V,53.04
63052,V,76.99
163505,NV,38.49
164813,NV,0.00
192583,NV,0.04
119332,NV,36.44
45693,NV,22.33
12466,V,78.27
148179,NV,0.00
140696,NV,0.00
157912,NV,14.69
56996,NV,0.00
96450,V,85.88
77509,NV,46.96
118963,NV,0.00
24869,NV,11.05
122252,NV,0.24
78494,V,55.50
48729,NV,0.00
130751,V,62.37
126515,NV,3.26
144612,NV,49.14
109321,NV,0.00
12479,V,78.39
134241,V,79.51
49504,NV,0.00
182354,NV,5.29
24966,NV,35.21
186229,NV,48.07
60913,V,68.33
26242,NV,0.00
144301,NV,2.05
61246,NV,0.00
743,V,73.97
163729,NV,0.00
11767,NV,0.00
82832,V,66.41
193645,NV,11.50
156215,NV,25.14
175349,NV,0.00
6308,V,103.72
65491,NV,0.00
50980,NV,10.70
185410,V,79.00
17745,V,82.39
75598,NV,0.00
79075,NV,0.00
59714,V,76.27
57211,NV,2.26
48202,NV,14.75
95382,NV,19.61
194928,NV,12.19
158021,V,52.22
90355,NV,0.00
149904,V,51.60
160742,NV,0.00
63602,NV,0.00
91735,NV,0.00
38475,NV,0.00
17192,NV,0.00
36307,NV,0.00
151292,NV,0.00
124696,NV,5.58
127442,NV,0.00
140724,NV,0.00
122558,NV,22.55
31847,NV,0.00
55971,NV,0.00
188011,NV,0.00
83408,NV,10.90
46809,V,52.53
57248,NV,5.18
13357,NV,0.16
9602,NV,0.00
176485,NV,0.00
122427,NV,15.28
59655,V,73.73
47903,NV,2.33
34847,V,88.71
65333,NV,0.00
31761,V,82.30
97741,NV,0.00
69136,NV,8.24
125629,V,75.85
43831,V,87.61
27467,V,99.05
106064,NV,0.00
42633,NV,38.68
157659,NV,0.00
82165,NV,0.00
58647,NV,0.00
131234,NV,0.00
176715,NV,0.00
102277,NV,0.00
57653,V,63.30
32857,NV,0.00
20118,NV,26.17
188490,NV,34.83
177653,NV,0.00
188079,NV,0.00
106738,NV,31.55
87146,NV,0.00
115499,NV,0.00
518,NV,35.06
130298,NV,0.00
136258,V,52.12
7112,V,72.21
8619,NV,0.00
1904,NV,10.75
10449,NV,46.87
65049,V,73.43
185727,NV,0.00
47087,V,75.84
15098,NV,0.00
107143,NV,0.00
141048,NV,3.90
105201,NV,0.00
92866,NV,0.63
191805,NV,38.74
85268,NV,0.00
26928,NV,0.00
99374,V,75.04
186058,NV,0.03
41558,NV,20.20
134746,NV,0.27
33577,V,85.48
39562,NV,0.00
94557,NV,0.00
94148,NV,4.82
112066,V,62.33
49968,NV,47.77
192648,NV,0.57
142973,NV,0.00
99241,NV,21.63
480,NV,0.00
129361,NV,0.00
122290,NV,0.45
61984,V,78.21
110409,NV,0.00
7173,V,79.98
175728,NV,0.50
32376,V,53.85
27848,NV,0.00
69685,NV,0.00
30520,NV,18.58
106783,NV,31.55
88600,NV,2.42
54189,NV,0.70
122991,NV,0.00
48222,NV,16.58
18697,NV,31.28
8011,NV,28.70
161340,NV,47.54
173216,NV,0.00
106573,NV,0.85
114116,NV,30.58
81221,NV,0.13
16394,NV,8.26
107647,V,54.50
18796,NV,37.39
138753,NV,0.00
83503,V,60.46
79393,NV,0.25
150527,NV,0.00
31438,V,76.55
194648,NV,0.79
108979,NV,5.85
154894,V,80.26
75088,NV,17.14
185824,NV,0.00
89466,NV,0.00
114702,NV,0.00
149115,NV,0.00
169558,NV,0.91
13910,NV,0.00
121339,NV,6.68
9813,NV,0.00
194260,NV,0.00
153569,NV,0.00
5430,NV,0.00
50385,V,81.08
137506,NV,0.00
10477,NV,46.90
80823,V,62.26
88092,V,65.11
68484,NV,0.00
78525,V,55.61
