country_date_id,cases,death
145387,316738,3603
104237,1829,26
158430,201785,4230
11390,38238,38
74911,7887,179
16871,1252615,37682
95793,278,0
88130,4653167,11681
71399,0,0
3902,199555,3089
171512,13037,123
152542,30078,1864
30526,14649,113
6772,1905524,47601
36354,25143,443
176531,0,0
78234,360680,8226
90445,1179,10
101806,0,0
111813,557632,9450
49896,262159,2499
116787,4033,141
17756,543089,1465
44552,47142,261
6126,885703,2302
31858,26336,1256
150617,68867,787
152226,19,2
92173,7733523,29413
45713,1668040,30311
36877,119780,1927
66072,1651322,16770
172931,4180868,27899
138480,4152284,216877
68901,5720,170
146216,139783,239
17097,19013,46
188632,522055,5703
172441,6141,60
156627,2354,74
38631,11658,153
115370,66615,1410
88498,1308528,47870
72205,11971,21
3888,193075,2990
41557,37290,333
162363,16779,137
164378,1119111,14107
102268,2086,85
63698,25164,162
25674,190,7
9250,2530015,17756
26348,87584,479
187847,0,0
56376,4946601,86229
54768,34,0
129996,14721,243
191696,7,1
179529,153548,4249
109213,1,0
128978,261885,3147
9396,4573219,20120
1100,0,0
55693,10180,103
14620,20865,383
192770,11771,2135
40571,4556,151
36790,117676,1907
49694,41412,708
192326,2087,606
185333,399504,6130
4096,276401,3497
173084,4677090,32692
53717,710,46
133888,2890,28
86954,188291,153
73151,628589,16108
113884,255432,6132
51407,624167,4383
140558,44981,664
192876,11822,2149
107564,277589,4331
128955,259007,3144
49827,213318,2374
10006,313006,4371
115502,1378,37
9476,5058191,20707
47736,10077,102
170067,11,0
1300,37685,1379
120454,920361,2108
137907,1590209,147734
116644,2147,114
49730,80481,837
189363,3768,30
38195,19,0
172285,3304,58
113844,249714,5762
120972,14094,104
30942,132799,9161
190306,2392,35
81788,6318857,157396
48408,11,0
88761,4369964,128136
52719,34854,2888
95943,741,0
129758,13242,211
195511,33388,1217
8990,644058,13012
168591,23599,127
83551,384677,5209
134351,1872459,2119
43107,0,0
166493,1222892,15184
109795,164801,2773
19970,378083,15793
5554,72766,387
195929,245194,5432
155949,20,0
120443,919870,2108
117596,422,3
86495,6059,29
64377,283307,56118
167660,69968,1395
94271,323333,5647
56628,12234806,105952
37314,10045,258
124567,84389,2557
61287,684164,32295
6394,0,0
133118,979028,11952
3170,103131,1917
63694,25133,161
58833,493132,7571
133280,1000373,12018
107994,1187213,9211
190582,1065469,23476
127499,5472,193
28624,0,0
7762,28484,909
169247,6147,313
14845,0,0
155792,20,0
30770,3997,34
39054,24421,386
2968,99194,1900
179353,1145345,29246
85117,1513,82
36940,120068,1931
94981,94599,1592
92188,8227154,29943
70087,0,0
158586,695,42
85547,1254643,16705
192706,10115,1983
187104,75806,612
14745,21128,387
92142,6385448,27779
151007,132376,1466
39150,24837,386
15343,820395,12989
148841,2912878,65714
144651,651268,18911
26252,63785,381
173021,4575853,31157
169054,43,3
72598,30872,1302
151741,547134,8716
110590,48,0
57781,596763,2647
87806,1332801,8112
102594,7392,294
44892,329674,873
64761,4990916,154914
188838,546202,5823
145511,460053,4796
187653,239092,1637
88219,2,0
186856,1678,6
135149,386829,4250
172826,2292290,21869
196070,256522,5587
81052,169195,7261
124050,5669,177
179547,170132,4692
49219,14184,65
172969,4455020,30047
58160,102321,1565
188854,0,0
104850,18853,86
163625,81106,1385
52165,204388,5846
18727,22881,708
182842,13351,117
128939,257637,3144
72231,11971,21
28713,24,1
117267,30392,724
136146,1430366,29301
53493,886223,35649
142523,667302,4359
189203,2252,24
98996,144900,900
53924,105547,6130
102289,2125,85
178006,70598,2134
182820,10069,95
102538,7121,287
95945,805,0
34943,1046258,5226
34143,89751,4634
25844,3372,37
49177,11988,63
99759,0,0
28787,739,2
83426,259957,4941
34751,767657,4828
70768,160,1
34206,92504,4634
101980,1010,51
151432,359583,6023
112247,1264807,16277
90926,849758,10941
188470,416190,4996
97734,11225,269
80441,855339,30647
20916,913333,6454
193405,1337926,37105
193384,1004413,26735
117516,0,0
171060,0,0
37336,10519,271
31925,31200,1805
150705,99354,1320
191658,7,1
42323,137093,1690
150793,125568,1411
53520,913798,35745
170086,52,2
30915,120820,9034
187314,115011,764
125174,46209,306
188908,22,0
187182,80035,622
125229,125438,513
124708,86146,2642
157629,26206,752
153838,73904,1878
166405,1138017,14703
87602,837357,6345
93832,99444,1736
139979,1492,16
150991,132267,1466
51786,0,0
39108,24837,386
92119,5348422,24819
21873,31387,591
62587,723,1
74370,52067,372
149159,640246,9152
146118,118994,198
43965,1105592,8529
109380,1330,33
28528,61233,21
194393,17394,356
45966,3653041,39032
187717,243294,1637
89306,1,0
22610,689,12
79224,13255,268
190674,2606824,39188
64740,4589814,154424
88136,4657756,11687
171822,36833,272
191603,6,1
180618,449,7
86615,6649,30
104029,83,1
149336,2850042,50723
184443,5233265,115361
183488,169396,3628
187925,1245,11
97420,3093,13
101866,3,0
188935,54,3
89021,15595302,161469
144117,104162,2174
189431,5774,53
33799,4449016,60236
123897,13,2
108316,7499,124
186863,1939,8
84809,7434945,142398
142448,476536,4150
71220,18720,233
39576,2207701,58134
57649,568335,2525
179979,5870741,51976
100351,28540,26
101805,0,0
144435,461132,16250
128516,165612,2066
39466,1117977,32209
195288,512,6
143747,5520731,25228
80027,10191,630
103800,506515,6436
95381,200993,2991
184586,5393218,116770
115946,2441866,229353
66892,106053,847
38756,14014,191
168418,13630,43
58777,489502,7542
127325,3465,110
42902,904934,8525
38352,3979,78
44099,1111265,8530
48675,88,0
26516,0,0
160834,46954,820
51290,577910,4375
169313,12558,790
129895,14269,230
35589,60020,611
176827,0,0
151078,132584,1467
58712,470568,7510
42232,42184,443
93759,63244,1130
18533,11930,232
109689,137077,2497
41661,42811,352
195687,99944,3173
195331,4221,81
100045,41,0
138227,3449712,208466
111081,83,0
19572,203150,9108
101082,131297,1055
69780,22078,436
130720,1897344,17894
144204,194122,3730
26780,148,3
148221,168490,5674
166211,669113,12882
122965,344,10
97849,1219066,10712
114026,325526,7424
99783,8,0
172529,28443,92
79876,1652,142
165007,1,0
41023,67,1
26293,79383,443
146880,437709,682
131912,396415,1305
186262,34296680,605676
189401,4497,36
92152,6841117,28466
113533,16250,530
117870,15447,238
85395,606991,12932
176593,0,0
22581,595,10
48336,15690,189
190530,770640,18936
18979,36905,823
37056,123629,1960
185897,4605802,155040
123081,504,10
159554,1,0
189829,23109,123
152001,784837,9188
107261,2317,64
177682,7415,132
50848,207455,2579
70710,148,1
183214,126625,3228
89091,18128044,168018
58473,322632,4907
76010,11210,203
98892,84636,530
153088,63128,4960
59276,36804,601
77776,1741,33
19220,2893,163
113858,252949,5970
25359,34672524,686036
49313,14852,68
155868,20,0
111886,930891,14225
31877,29905,1695
94475,338647,5678
24692,7372614,189375
169856,55919,3150
165610,1023191,6631
176264,0,0
100816,120,3
39947,5916825,134781
29156,97657,1375
193548,1699849,57063
36507,74946,1152
30004,4973,63
123358,8667,27
113610,42183,1114
25487,26,0
167834,73390,1422
93692,34884,589
194487,75582,1040
105209,3313,13
110661,49,0
162838,3016,47
162066,10515,114
177757,8072,145
168715,40866,164
149062,495,1
91420,10914,255
139775,271,3
158355,190818,4218
162007,7597,90
159988,14594,767
133576,1854,26
65202,23554519,207214
36411,31394,474
53916,104516,6052
110416,46,0
54877,265,0
155247,1882314,1609
40081,6117847,139894
76363,52830,288
120320,677859,1947
47425,4539,43
30024,4989,63
78124,260636,5828
112534,150,4
86287,1976,10
42755,637327,7441
182190,26270,730
126841,169253,4065
118053,31240,420
91497,19176,977
67777,15680,88
112103,1164984,16069
56966,1987,69
182133,25957,723
130061,14990,244
179524,148067,4096
183397,164149,3598
154758,62069,33
18055,0,0
165908,27301,3256
110178,947539,6039
23443,31524,1014
72496,87,3
72118,11276,7
53971,117583,6732
178635,34790,512
94793,52910,1113
104933,20709,87
123869,0,0
136436,0,0
20404,87698,929
76557,1561290,9709
100077,41,0
82945,0,0
60648,52079,673
127092,914,55
35146,15494,94
103444,310637,4263
136495,443,8
71360,0,0
66239,1762206,16900
137075,470395,7294
150787,122403,1387
137327,915923,8348
188334,272712,3119
30829,82038,6832
171437,6085,81
105642,558860,14182
86923,185795,119
71747,30,0
38547,9179,131
126801,165797,4035
175732,8678,19
38100,92934,1443
31745,4366909,46657
59525,129923,1062
151310,295902,3338
67424,1,0
29936,4879,62
106672,21634,658
34424,100776,4636
178296,182306,4194
51511,647205,4384
39616,2375591,62790
172185,2854,50
153209,0,0
34513,105950,4636
132202,1463170,4153
31297,1456423,26701
145266,248482,2681
163185,24490,625
156740,3829,79
51814,58272,1973
195459,11081,305
173878,17493,125
34398,99892,4636
155436,0,0
26615,141,2
84152,264561,13410
149242,1092915,19270
175773,10695,26
154297,178,0
190091,408,0
74157,19270,267
96516,137710,3056
70463,3843142,30476
100900,1320,29
180808,842,7
145690,657573,5660
79809,0,0
52142,200989,5651
127455,5324,192
38456,5774,94
169824,55880,3150
50018,350996,2604
72095,7871,3
105807,663408,16505
22941,5815,106
74987,12132,274
158876,0,0
126026,16,0
60113,18,0
41641,38509,351
78480,1067589,15276
111755,516812,9119
133740,2432,28
77968,26863,382
180421,16919638,101203
34032,86310,4634
176813,0,0
53598,1000214,35885
42575,405206,5013
123031,395,10
93418,1484591,19052
182329,33864,803
135138,383874,4248
112268,1265103,16278
142387,385557,3446
36184,12592,313
38596,10084,139
190766,10698180,43067
189675,16091,111
180014,6636899,59643
155324,0,0
163587,81022,1383
148476,1080522,32911
173753,17442,125
162595,17823,138
52466,267010,6876
21401,1536,19
155271,2005884,1641
185136,242906,3521
165624,1026834,6642
187496,199118,1485
38744,13701,183
190705,7367112,41740
43506,65962,392
193550,1712939,57310
20269,50265,282
115282,64377,1395
58005,3759,63
148392,964726,23819
77889,5294,153
172801,2188629,21355
20148,0,0
71772,31,0
29152,91902,1328
148664,1804455,58642
49606,13789,615
160175,22969,1324
38407,5156,92
177615,6077,112
52044,133388,3571
79311,20345,566
95402,201016,2991
97960,62593,942
41456,31858,280
33462,0,0
154145,87890,1968
154051,86073,1966
132485,42877,257
182221,29306,737
164699,2634435,20491
30918,121647,9044
107138,924,20
179227,1042935,28636
107286,3104,69
105221,3402,13
178207,164829,3965
194573,92754,1265
178913,540798,17354
52381,265786,6875
179572,201098,5150
116048,3542189,269913
159727,3332,97
55780,45,0
72113,10925,6
154962,275910,813
63695,25133,161
107927,1154707,9145
129454,4953,168
103773,502642,6431
42402,199187,2714
168920,49035,171
160340,26485,1361
46395,190862,8895
184450,5233764,115365
167731,73006,1415
138901,521413,10600
35100,4404,41
31301,1467812,26784
101179,395604,5046
95808,283,0
30981,186752,9672
154568,58205,29
27460,223059,225
135771,546428,11683
78988,8493,219
70258,1084153,20496
135878,877130,19543
32758,4059532,13987
47018,13971947,121902
175835,19445,114
187297,106847,720
114726,17473,255
166639,2500917,18772
194198,267,7
129774,13397,213
19601,204814,9630
172743,1821579,18559
72315,11971,21
43484,48441,314
66477,15834,103
53238,511699,32836
143023,268721,4056
72187,11971,21
40102,314,7
166562,2397330,16501
74659,153,12
47675,5968,63
27830,331,0
67474,1586,7
89187,22313612,176912
52279,245698,6539
59316,49646,729
133872,2855,28
116242,5636054,322119
72908,236266,7776
112965,3382,35
40321,3712,146
176661,0,0
161413,2017189,16080
129295,3540,133
108880,181195,988
186344,44368785,711230
61496,5490025,102907
32502,1332615,12220
141384,4981321,105753
135308,397846,4628
88402,253915,35396
66489,22822,129
25062,22209368,617675
52139,200301,5596
102804,7988,294
116831,7203,271
36097,509,8
48292,15690,189
137889,1451645,135253
96186,117352,2704
78691,1237687,16959
116847,7839,310
53002,268219,15394
131259,4015,23
115748,1107071,105655
186914,5682,19
36433,35714,551
26678,141,3
42341,154096,1956
169023,5,0
70622,41,0
181813,509,21
157942,80932,2439
155073,1123886,1287
67770,15088,85
178810,261177,8993
107379,85615,902
162218,11755,121
23123,15428,138
62163,184,0
145344,312499,3548
58336,258813,3757
118781,602,6
39954,5994301,136404
107091,0,0
133672,2188,26
35900,84998,810
187007,49015,407
107370,63767,640
154213,88679,1968
109684,136652,2485
121084,59914,665
34083,87218,4634
54746,1,0
87629,839119,6382
86555,6497,29
109803,178298,2857
23173,17193,144
81196,907929,25987
153614,37920,1016
195292,561,6
47502,5385,60
141180,2881241,75205
67133,160894,1445
123773,262648,1026
159026,5210,90
88307,223885,31610
141607,6211955,117252
171307,1949,49
49228,14295,67
68802,3857,125
89994,107721,2514
181412,5342106,9950
126142,4464,37
45805,1693234,30477
50333,3203739,6551
191380,3,0
114592,9295,85
38537,8820,128
82390,29570881,377031
50624,28631,691
183865,263105,5010
73529,32,1
64468,429277,58565
143908,1087,11
106490,10761,319
158889,4786,84
77391,391874,10512
126507,121817,3244
138599,4076,203
123154,595,10
122860,332,9
77292,374783,10210
159330,17124,115
40054,6095316,139821
141828,2351,159
33496,1681828,37669
86428,5754,29
61446,3963156,89395
39989,6078487,139361
63472,9254,60
178268,177408,4108
61306,1174279,34732
38436,5515,92
89523,7718,139
190367,2824,35
22280,0,0
140487,44761,662
152298,8416,521
181072,16223,842
78962,7949,196
98254,340978,2644
68763,3768,123
102098,1436,82
120354,703592,1997
171007,7620,194
189093,1318,20
124486,61834,2302
182105,1367,50
191175,0,0
116166,4113789,300303
44609,73383,361
120233,268983,973
26191,51895,299
169259,6991,363
75858,5241,105
112030,1157637,15855
70799,161,1
193578,2112336,63039
149883,18097767,372136
86628,6675,30
89186,22303606,176880
100201,1687,2
70002,345033,10381
100530,186870,682
38240,333,11
88599,2888923,97227
49955,298094,2538
47898,11960,157
136433,0,0
112255,1264903,16278
167863,73526,1422
25890,3825,44
66274,1780691,16900
84571,5025233,108393
123571,192558,934
170494,4939,174
121156,70267,826
96297,121773,3015
154209,88630,1968
47217,32386089,148098
47912,12811,167
128429,148296,1777
117191,19064,637
31791,0,0
112549,147,1
142199,140708,2554
30973,174611,9566
164329,818022,12720
133639,2078,26
42715,567995,7332
165555,970541,6493
62294,384,0
151240,101914,712
137352,942083,8395
115707,860714,86893
69827,93006,1714
194413,18161,365
90461,1182,11
64344,253977,52073
144795,717628,19598
18326,0,0
195136,0,0
188152,114407,1038
24787,12238343,301390
55776,6,0
154996,310276,847
61499,5571804,103815
46985,8460546,116485
28804,1066,2
26078,16033,143
58296,196621,2769
64032,47677,304
31079,710675,17957
108541,60205,736
33333,1315913,28290
21430,2682,41
137085,472197,7314
114722,17341,251
171940,37493,275
178693,110393,3836
69519,0,0
98763,2892,19
86114,0,0
131581,65547,592
82422,31064908,413091
21520,11303,274
45917,2624121,36910
73215,789354,17045
185497,899723,7210
29841,4641,59
39123,24837,386
119167,423104,16173
176239,23303,138
56038,1284408,38118
74586,5,1
27759,128,0
194656,201342,3509
184620,5583709,117687
149887,18111240,372392
180896,1058,11
182964,40479,334
133487,1536,23
64595,3689746,125936
118506,114719,806
152498,26279,1468
138089,2177283,199423
195257,51,4
155197,1728995,1528
113405,0,0
120546,934357,2119
75945,9211,157
126279,23941,205
20528,270921,1867
169845,55904,3150
112327,0,0
54326,343026,19435
88331,234998,33899
46302,31554,149
40052,6095316,139821
22304,39,2
28940,13622,38
89844,59932,1342
120941,10258,73
186962,26066,157
68884,5459,165
27825,316,0
59624,194258,1508
111750,515023,9104
66810,93243,783
123070,493,10
167430,42157,1057
65761,349405,4934
172823,2269550,21825
167312,18460,671
167351,18705,676
177537,1759,22
137467,0,0
167980,11,0
92861,333046,6179
171402,4109,73
157921,76697,2327
141874,13922,390
32987,236748,4295
138582,462,33
62836,22908,20
173599,13714,91
18131,93,11
86195,1802,10
56629,12238073,105947
154882,96521,95
76025,11439,205
94585,107,0
165924,35617,4125
72903,232439,7677
50749,124843,2225
86233,1815,10
166169,542952,10921
158992,5092,90
48862,189,0
60827,64524,862
61919,28879130,145409
53159,478615,30752
159832,4579,121
42102,705,6
69459,12508,372
153254,175,0
114852,26127,469
195252,44,4
48265,15690,189
175367,24,0
80405,818520,30141
145946,439,0
103417,262948,3663
35376,34412,199
177230,15235,12
137875,1349847,125970
99476,628978,2554
87069,205454,213
173524,13714,91
96201,118870,2813
192246,2040,589
98829,45524,350
70282,1742363,22366
158774,1908,50
113648,67050,1584
136711,129200,2633
27042,311,3
57017,2192,63
90616,286356,3729
170635,7627,194
175596,80,0
130586,1313007,16629
35695,77449,735
41447,31225,269
64381,284276,56362
61379,2701215,66197
20175,6,0
109937,624008,5159
53994,131315,7352
135422,0,0
113632,532187,11608
113865,254075,6043
107550,273180,4235
151797,549695,8833
190515,624547,15660
114547,1240,10
132552,188883,1070
79085,9674,234
122186,18542,456
151830,556236,8877
194019,4015347,102146
138732,164474,2681
95066,151607,2196
166704,2519199,19124
26385,99572,530
99025,152027,938
38679,12790,167
131712,129333,790
145903,0,0
100536,196127,700
119844,300,0
62170,185,0
157243,7695,125
18675,22154,630
74954,9585,214
154161,88132,1968
121747,0,0
100662,212356,757
73523,5,0
90114,131161,2977
100439,114787,409
125141,16220,166
103694,501916,6430
145616,653293,5603
74180,19531,270
123633,224722,996
57136,16598,141
43520,78382,431
37584,30863,779
36004,87781,827
52635,0,0
176203,23253,138
88831,4709753,131461
48577,22,0
154608,58780,29
153386,11003,229
180665,487,7
27433,215283,225
36428,33749,523
170245,1217,86
95831,294,0
115461,0,0
22272,0,0
97247,2,0
18569,13024,252
167764,73247,1417
167728,0,0
92250,9655344,31420
128079,2,0
144409,460171,16206
88795,4585423,129707
83688,1224862,6228
167658,69959,1395
194881,315623,3962
178177,155147,3871
156608,2295,72
139236,2837784,50916
190913,11483529,43151
73519,0,0
148359,801994,20350
126098,412,0
163585,81022,1383
92674,144218,2136
92688,147615,2219
180972,14545,623
145199,156393,1803
35109,6874,49
136618,58864,1275
179409,0,0
